epoch,step,loss,learning_rate,training_time_seconds,peak_memory_gb,avg_memory_gb,timestamp
0,70,9.953333333333333,5e-05,7.1000000000000005,0.0,0.0,2026-01-12T10:20:25.183348
0,71,10.002666666666666,5e-05,7.2,0.0,0.0,2026-01-12T10:20:25.184010
0,72,10.052,5e-05,7.300000000000001,0.0,0.0,2026-01-12T10:20:25.184662
0,73,10.101333333333333,5e-05,7.4,0.0,0.0,2026-01-12T10:20:25.185303
0,74,10.150666666666666,5e-05,7.5,0.0,0.0,2026-01-12T10:20:25.185956
0,75,10.2,5e-05,7.6000000000000005,0.0,0.0,2026-01-12T10:20:25.186619
0,76,10.249333333333334,5e-05,7.7,0.0,0.0,2026-01-12T10:20:25.187274
0,77,10.298666666666666,5e-05,7.800000000000001,0.0,0.0,2026-01-12T10:20:25.187921
0,78,10.348,5e-05,7.9,0.0,0.0,2026-01-12T10:20:25.188568
0,79,10.397333333333332,5e-05,8.0,0.0,0.0,2026-01-12T10:20:25.189250
0,80,9.946666666666667,5e-05,8.1,0.0,0.0,2026-01-12T10:20:25.189900
0,81,9.996,5e-05,8.200000000000001,0.0,0.0,2026-01-12T10:20:25.190547
0,82,10.045333333333334,5e-05,8.3,0.0,0.0,2026-01-12T10:20:25.191221
0,83,10.094666666666667,5e-05,8.4,0.0,0.0,2026-01-12T10:20:25.191867
0,84,10.143999999999998,5e-05,8.5,0.0,0.0,2026-01-12T10:20:25.192516
0,85,10.193333333333333,5e-05,8.6,0.0,0.0,2026-01-12T10:20:25.193444
0,86,10.242666666666667,5e-05,8.700000000000001,0.0,0.0,2026-01-12T10:20:25.194121
0,87,10.292,5e-05,8.8,0.0,0.0,2026-01-12T10:20:25.194774
0,88,10.341333333333333,5e-05,8.9,0.0,0.0,2026-01-12T10:20:25.195420
0,89,10.390666666666666,5e-05,9.0,0.0,0.0,2026-01-12T10:20:25.196073
0,90,9.94,5e-05,9.1,0.0,0.0,2026-01-12T10:20:25.196731
0,91,9.989333333333335,5e-05,9.200000000000001,0.0,0.0,2026-01-12T10:20:25.197400
0,92,10.038666666666666,5e-05,9.3,0.0,0.0,2026-01-12T10:20:25.198060
0,93,10.088000000000001,5e-05,9.4,0.0,0.0,2026-01-12T10:20:25.198954
0,94,10.137333333333332,5e-05,9.5,0.0,0.0,2026-01-12T10:20:25.199857
0,95,10.186666666666667,5e-05,9.600000000000001,0.0,0.0,2026-01-12T10:20:25.200781
0,96,10.236,5e-05,9.700000000000001,0.0,0.0,2026-01-12T10:20:25.202254
0,97,10.285333333333334,5e-05,9.8,0.0,0.0,2026-01-12T10:20:25.202696
0,98,10.334666666666667,5e-05,9.9,0.0,0.0,2026-01-12T10:20:25.203133
0,99,10.383999999999999,5e-05,10.0,0.0,0.0,2026-01-12T10:20:25.203494
1,0,9.933333333333334,5e-05,0.1,0.0,0.0,2026-01-12T10:20:25.203974
1,1,9.982666666666667,5e-05,0.2,0.0,0.0,2026-01-12T10:20:25.204807
1,2,10.032,5e-05,0.30000000000000004,0.0,0.0,2026-01-12T10:20:25.205254
1,3,10.081333333333333,5e-05,0.4,0.0,0.0,2026-01-12T10:20:25.205903
1,4,10.130666666666666,5e-05,0.5,0.0,0.0,2026-01-12T10:20:25.207204
1,5,10.18,5e-05,0.6000000000000001,0.0,0.0,2026-01-12T10:20:25.208141
1,6,10.229333333333335,5e-05,0.7000000000000001,0.0,0.0,2026-01-12T10:20:25.209312
1,7,10.278666666666666,5e-05,0.8,0.0,0.0,2026-01-12T10:20:25.209925
1,8,10.328000000000001,5e-05,0.9,0.0,0.0,2026-01-12T10:20:25.210724
1,9,10.377333333333333,5e-05,1.0,0.0,0.0,2026-01-12T10:20:25.211440
1,10,9.926666666666668,5e-05,1.1,0.0,0.0,2026-01-12T10:20:25.212941
1,11,9.976,5e-05,1.2000000000000002,0.0,0.0,2026-01-12T10:20:25.213356
1,12,10.025333333333334,5e-05,1.3,0.0,0.0,2026-01-12T10:20:25.213742
1,13,10.074666666666667,5e-05,1.4000000000000001,0.0,0.0,2026-01-12T10:20:25.214107
1,14,10.123999999999999,5e-05,1.5,0.0,0.0,2026-01-12T10:20:25.214479
1,15,10.173333333333332,5e-05,1.6,0.0,0.0,2026-01-12T10:20:25.214979
1,16,10.222666666666667,5e-05,1.7000000000000002,0.0,0.0,2026-01-12T10:20:25.216968
1,17,10.272,5e-05,1.8,0.0,0.0,2026-01-12T10:20:25.217348
1,18,10.321333333333333,5e-05,1.9000000000000001,0.0,0.0,2026-01-12T10:20:25.217740
1,19,10.370666666666665,5e-05,2.0,0.0,0.0,2026-01-12T10:20:25.218106
1,20,9.92,5e-05,2.1,0.0,0.0,2026-01-12T10:20:25.218466
1,21,9.969333333333335,5e-05,2.2,0.0,0.0,2026-01-12T10:20:25.219808
1,22,10.018666666666666,5e-05,2.3000000000000003,0.0,0.0,2026-01-12T10:20:25.220210
1,23,10.068,5e-05,2.4000000000000004,0.0,0.0,2026-01-12T10:20:25.220575
1,24,10.117333333333333,5e-05,2.5,0.0,0.0,2026-01-12T10:20:25.220952
1,25,10.166666666666668,5e-05,2.6,0.0,0.0,2026-01-12T10:20:25.221319
1,26,10.216000000000001,5e-05,2.7,0.0,0.0,2026-01-12T10:20:25.222388
1,27,10.265333333333333,5e-05,2.8000000000000003,0.0,0.0,2026-01-12T10:20:25.222814
1,28,10.314666666666668,5e-05,2.9000000000000004,0.0,0.0,2026-01-12T10:20:25.223555
1,29,10.363999999999999,5e-05,3.0,0.0,0.0,2026-01-12T10:20:25.225070
1,30,9.913333333333332,5e-05,3.1,0.0,0.0,2026-01-12T10:20:25.225485
1,31,9.962666666666667,5e-05,3.2,0.0,0.0,2026-01-12T10:20:25.225850
1,32,10.011999999999999,5e-05,3.3000000000000003,0.0,0.0,2026-01-12T10:20:25.226250
1,33,10.061333333333334,5e-05,3.4000000000000004,0.0,0.0,2026-01-12T10:20:25.226636
1,34,10.110666666666665,5e-05,3.5,0.0,0.0,2026-01-12T10:20:25.227461
1,35,10.16,5e-05,3.6,0.0,0.0,2026-01-12T10:20:25.228456
1,36,10.209333333333333,5e-05,3.7,0.0,0.0,2026-01-12T10:20:25.229298
1,37,10.258666666666667,5e-05,3.8000000000000003,0.0,0.0,2026-01-12T10:20:25.230158
1,38,10.308,5e-05,3.9000000000000004,0.0,0.0,2026-01-12T10:20:25.231274
1,39,10.357333333333333,5e-05,4.0,0.0,0.0,2026-01-12T10:20:25.232014
1,40,9.906666666666666,5e-05,4.1000000000000005,0.0,0.0,2026-01-12T10:20:25.232986
1,41,9.956000000000001,5e-05,4.2,0.0,0.0,2026-01-12T10:20:25.233359
1,42,10.005333333333333,5e-05,4.3,0.0,0.0,2026-01-12T10:20:25.234176
1,43,10.054666666666668,5e-05,4.4,0.0,0.0,2026-01-12T10:20:25.235008
1,44,10.104,5e-05,4.5,0.0,0.0,2026-01-12T10:20:25.235429
1,45,10.153333333333332,5e-05,4.6000000000000005,0.0,0.0,2026-01-12T10:20:25.236912
1,46,10.202666666666667,5e-05,4.7,0.0,0.0,2026-01-12T10:20:25.237152
1,47,10.251999999999999,5e-05,4.800000000000001,0.0,0.0,2026-01-12T10:20:25.237385
1,48,10.301333333333334,5e-05,4.9,0.0,0.0,2026-01-12T10:20:25.237635
1,49,10.350666666666665,5e-05,5.0,0.0,0.0,2026-01-12T10:20:25.238142
1,50,9.9,5e-05,5.1000000000000005,0.0,0.0,2026-01-12T10:20:25.238760
1,51,9.949333333333334,5e-05,5.2,0.0,0.0,2026-01-12T10:20:25.239456
1,52,9.998666666666667,5e-05,5.300000000000001,0.0,0.0,2026-01-12T10:20:25.240108
1,53,10.048,5e-05,5.4,0.0,0.0,2026-01-12T10:20:25.240675
1,54,10.097333333333333,5e-05,5.5,0.0,0.0,2026-01-12T10:20:25.241233
1,55,10.146666666666667,5e-05,5.6000000000000005,0.0,0.0,2026-01-12T10:20:25.241782
1,56,10.196000000000002,5e-05,5.7,0.0,0.0,2026-01-12T10:20:25.242335
1,57,10.245333333333333,5e-05,5.800000000000001,0.0,0.0,2026-01-12T10:20:25.242884
1,58,10.294666666666668,5e-05,5.9,0.0,0.0,2026-01-12T10:20:25.243425
1,59,10.344,5e-05,6.0,0.0,0.0,2026-01-12T10:20:25.243991
1,60,9.893333333333333,5e-05,6.1000000000000005,0.0,0.0,2026-01-12T10:20:25.244606
1,61,9.942666666666668,5e-05,6.2,0.0,0.0,2026-01-12T10:20:25.245163
1,62,9.991999999999999,5e-05,6.300000000000001,0.0,0.0,2026-01-12T10:20:25.245974
1,63,10.041333333333334,5e-05,6.4,0.0,0.0,2026-01-12T10:20:25.246418
1,64,10.090666666666666,5e-05,6.5,0.0,0.0,2026-01-12T10:20:25.246991
1,65,10.14,5e-05,6.6000000000000005,0.0,0.0,2026-01-12T10:20:25.247544
1,66,10.189333333333334,5e-05,6.7,0.0,0.0,2026-01-12T10:20:25.248113
1,67,10.238666666666667,5e-05,6.800000000000001,0.0,0.0,2026-01-12T10:20:25.248670
1,68,10.288,5e-05,6.9,0.0,0.0,2026-01-12T10:20:25.249220
1,69,10.337333333333333,5e-05,7.0,0.0,0.0,2026-01-12T10:20:25.249786
1,70,9.886666666666667,5e-05,7.1000000000000005,0.0,0.0,2026-01-12T10:20:25.251025
1,71,9.936000000000002,5e-05,7.2,0.0,0.0,2026-01-12T10:20:25.252364
1,72,9.985333333333333,5e-05,7.300000000000001,0.0,0.0,2026-01-12T10:20:25.252602
1,73,10.034666666666668,5e-05,7.4,0.0,0.0,2026-01-12T10:20:25.252814
1,74,10.084,5e-05,7.5,0.0,0.0,2026-01-12T10:20:25.253023
1,75,10.133333333333333,5e-05,7.6000000000000005,0.0,0.0,2026-01-12T10:20:25.253225
1,76,10.182666666666666,5e-05,7.7,0.0,0.0,2026-01-12T10:20:25.254085
1,77,10.232,5e-05,7.800000000000001,0.0,0.0,2026-01-12T10:20:25.254357
1,78,10.281333333333334,5e-05,7.9,0.0,0.0,2026-01-12T10:20:25.254691
1,79,10.330666666666666,5e-05,8.0,0.0,0.0,2026-01-12T10:20:25.255281
1,80,9.879999999999999,5e-05,8.1,0.0,0.0,2026-01-12T10:20:25.255887
1,81,9.929333333333334,5e-05,8.200000000000001,0.0,0.0,2026-01-12T10:20:25.256483
1,82,9.978666666666667,5e-05,8.3,0.0,0.0,2026-01-12T10:20:25.257094
1,83,10.028,5e-05,8.4,0.0,0.0,2026-01-12T10:20:25.257702
1,84,10.077333333333332,5e-05,8.5,0.0,0.0,2026-01-12T10:20:25.258298
1,85,10.126666666666667,5e-05,8.6,0.0,0.0,2026-01-12T10:20:25.258901
1,86,10.176000000000002,5e-05,8.700000000000001,0.0,0.0,2026-01-12T10:20:25.259501
1,87,10.225333333333333,5e-05,8.8,0.0,0.0,2026-01-12T10:20:25.260213
1,88,10.274666666666667,5e-05,8.9,0.0,0.0,2026-01-12T10:20:25.260959
1,89,10.324,5e-05,9.0,0.0,0.0,2026-01-12T10:20:25.261565
1,90,9.873333333333333,5e-05,9.1,0.0,0.0,2026-01-12T10:20:25.262167
1,91,9.922666666666666,5e-05,9.200000000000001,0.0,0.0,2026-01-12T10:20:25.262776
1,92,9.972,5e-05,9.3,0.0,0.0,2026-01-12T10:20:25.263640
1,93,10.021333333333333,5e-05,9.4,0.0,0.0,2026-01-12T10:20:25.264242
1,94,10.070666666666666,5e-05,9.5,0.0,0.0,2026-01-12T10:20:25.264835
1,95,10.12,5e-05,9.600000000000001,0.0,0.0,2026-01-12T10:20:25.265431
1,96,10.169333333333334,5e-05,9.700000000000001,0.0,0.0,2026-01-12T10:20:25.266066
1,97,10.218666666666666,5e-05,9.8,0.0,0.0,2026-01-12T10:20:25.266666
1,98,10.268,5e-05,9.9,0.0,0.0,2026-01-12T10:20:25.267258
1,99,10.317333333333332,5e-05,10.0,0.0,0.0,2026-01-12T10:20:25.267863
2,0,9.866666666666667,5e-05,0.1,0.0,0.0,2026-01-12T10:20:25.268542
2,1,9.916,5e-05,0.2,0.0,0.0,2026-01-12T10:20:25.269043
2,2,9.965333333333334,5e-05,0.30000000000000004,0.0,0.0,2026-01-12T10:20:25.269640
2,3,10.014666666666667,5e-05,0.4,0.0,0.0,2026-01-12T10:20:25.270236
2,4,10.063999999999998,5e-05,0.5,0.0,0.0,2026-01-12T10:20:25.270833
2,5,10.113333333333333,5e-05,0.6000000000000001,0.0,0.0,2026-01-12T10:20:25.271520
2,6,10.162666666666667,5e-05,0.7000000000000001,0.0,0.0,2026-01-12T10:20:25.272172
2,7,10.212,5e-05,0.8,0.0,0.0,2026-01-12T10:20:25.272801
2,8,10.261333333333333,5e-05,0.9,0.0,0.0,2026-01-12T10:20:25.273419
2,9,10.310666666666666,5e-05,1.0,0.0,0.0,2026-01-12T10:20:25.274085
2,10,9.86,5e-05,1.1,0.0,0.0,2026-01-12T10:20:25.274727
2,11,9.909333333333334,5e-05,1.2000000000000002,0.0,0.0,2026-01-12T10:20:25.275424
2,12,9.958666666666666,5e-05,1.3,0.0,0.0,2026-01-12T10:20:25.276053
2,13,10.008000000000001,5e-05,1.4000000000000001,0.0,0.0,2026-01-12T10:20:25.276928
2,14,10.057333333333332,5e-05,1.5,0.0,0.0,2026-01-12T10:20:25.277504
2,15,10.106666666666667,5e-05,1.6,0.0,0.0,2026-01-12T10:20:25.278063
2,16,10.156,5e-05,1.7000000000000002,0.0,0.0,2026-01-12T10:20:25.278620
2,17,10.205333333333334,5e-05,1.8,0.0,0.0,2026-01-12T10:20:25.279180
2,18,10.254666666666667,5e-05,1.9000000000000001,0.0,0.0,2026-01-12T10:20:25.279733
2,19,10.304,5e-05,2.0,0.0,0.0,2026-01-12T10:20:25.280321
2,20,9.853333333333333,5e-05,2.1,0.0,0.0,2026-01-12T10:20:25.280897
2,21,9.902666666666667,5e-05,2.2,0.0,0.0,2026-01-12T10:20:25.281446
2,22,9.952,5e-05,2.3000000000000003,0.0,0.0,2026-01-12T10:20:25.282010
2,23,10.001333333333333,5e-05,2.4000000000000004,0.0,0.0,2026-01-12T10:20:25.282556
2,24,10.050666666666666,5e-05,2.5,0.0,0.0,2026-01-12T10:20:25.283191
2,25,10.1,5e-05,2.6,0.0,0.0,2026-01-12T10:20:25.283761
2,26,10.149333333333335,5e-05,2.7,0.0,0.0,2026-01-12T10:20:25.284316
2,27,10.198666666666666,5e-05,2.8000000000000003,0.0,0.0,2026-01-12T10:20:25.284877
2,28,10.248000000000001,5e-05,2.9000000000000004,0.0,0.0,2026-01-12T10:20:25.285421
2,29,10.297333333333333,5e-05,3.0,0.0,0.0,2026-01-12T10:20:25.285981
2,30,9.846666666666668,5e-05,3.1,0.0,0.0,2026-01-12T10:20:25.286509
2,31,9.896,5e-05,3.2,0.0,0.0,2026-01-12T10:20:25.287088
2,32,9.945333333333334,5e-05,3.3000000000000003,0.0,0.0,2026-01-12T10:20:25.287667
2,33,9.994666666666667,5e-05,3.4000000000000004,0.0,0.0,2026-01-12T10:20:25.288226
2,34,10.044,5e-05,3.5,0.0,0.0,2026-01-12T10:20:25.288820
2,35,10.093333333333334,5e-05,3.6,0.0,0.0,2026-01-12T10:20:25.289622
2,36,10.142666666666667,5e-05,3.7,0.0,0.0,2026-01-12T10:20:25.290207
2,37,10.191999999999998,5e-05,3.8000000000000003,0.0,0.0,2026-01-12T10:20:25.290763
2,38,10.241333333333333,5e-05,3.9000000000000004,0.0,0.0,2026-01-12T10:20:25.291320
2,39,10.290666666666667,5e-05,4.0,0.0,0.0,2026-01-12T10:20:25.291904
2,40,9.84,5e-05,4.1000000000000005,0.0,0.0,2026-01-12T10:20:25.292452
2,41,9.889333333333333,5e-05,4.2,0.0,0.0,2026-01-12T10:20:25.293028
2,42,9.938666666666666,5e-05,4.3,0.0,0.0,2026-01-12T10:20:25.293560
2,43,9.988000000000001,5e-05,4.4,0.0,0.0,2026-01-12T10:20:25.294156
2,44,10.037333333333333,5e-05,4.5,0.0,0.0,2026-01-12T10:20:25.294773
2,45,10.086666666666666,5e-05,4.6000000000000005,0.0,0.0,2026-01-12T10:20:25.295341
2,46,10.136000000000001,5e-05,4.7,0.0,0.0,2026-01-12T10:20:25.295879
2,47,10.185333333333334,5e-05,4.800000000000001,0.0,0.0,2026-01-12T10:20:25.296422
2,48,10.234666666666667,5e-05,4.9,0.0,0.0,2026-01-12T10:20:25.296989
2,49,10.283999999999999,5e-05,5.0,0.0,0.0,2026-01-12T10:20:25.297522
2,50,9.833333333333332,5e-05,5.1000000000000005,0.0,0.0,2026-01-12T10:20:25.298188
2,51,9.882666666666667,5e-05,5.2,0.0,0.0,2026-01-12T10:20:25.299498
2,52,9.931999999999999,5e-05,5.300000000000001,0.0,0.0,2026-01-12T10:20:25.299909
2,53,9.981333333333334,5e-05,5.4,0.0,0.0,2026-01-12T10:20:25.300906
2,54,10.030666666666665,5e-05,5.5,0.0,0.0,2026-01-12T10:20:25.301733
2,55,10.08,5e-05,5.6000000000000005,0.0,0.0,2026-01-12T10:20:25.303152
2,56,10.129333333333333,5e-05,5.7,0.0,0.0,2026-01-12T10:20:25.303879
2,57,10.178666666666667,5e-05,5.800000000000001,0.0,0.0,2026-01-12T10:20:25.304242
2,58,10.228,5e-05,5.9,0.0,0.0,2026-01-12T10:20:25.304533
2,59,10.277333333333333,5e-05,6.0,0.0,0.0,2026-01-12T10:20:25.304841
2,60,9.826666666666666,5e-05,6.1000000000000005,0.0,0.0,2026-01-12T10:20:25.306304
2,61,9.876000000000001,5e-05,6.2,0.0,0.0,2026-01-12T10:20:25.306675
2,62,9.925333333333333,5e-05,6.300000000000001,0.0,0.0,2026-01-12T10:20:25.307026
2,63,9.974666666666668,5e-05,6.4,0.0,0.0,2026-01-12T10:20:25.307359
2,64,10.024,5e-05,6.5,0.0,0.0,2026-01-12T10:20:25.307709
2,65,10.073333333333332,5e-05,6.6000000000000005,0.0,0.0,2026-01-12T10:20:25.309114
2,66,10.122666666666667,5e-05,6.7,0.0,0.0,2026-01-12T10:20:25.309501
2,67,10.171999999999999,5e-05,6.800000000000001,0.0,0.0,2026-01-12T10:20:25.309900
2,68,10.221333333333334,5e-05,6.9,0.0,0.0,2026-01-12T10:20:25.310269
2,69,10.270666666666665,5e-05,7.0,0.0,0.0,2026-01-12T10:20:25.310643
2,70,9.82,5e-05,7.1000000000000005,0.0,0.0,2026-01-12T10:20:25.311714
2,71,9.869333333333334,5e-05,7.2,0.0,0.0,2026-01-12T10:20:25.312106
2,72,9.918666666666667,5e-05,7.300000000000001,0.0,0.0,2026-01-12T10:20:25.312524
2,73,9.968,5e-05,7.4,0.0,0.0,2026-01-12T10:20:25.313868
2,74,10.017333333333333,5e-05,7.5,0.0,0.0,2026-01-12T10:20:25.314300
2,75,10.066666666666666,5e-05,7.6000000000000005,0.0,0.0,2026-01-12T10:20:25.314928
2,76,10.116000000000001,5e-05,7.7,0.0,0.0,2026-01-12T10:20:25.315374
2,77,10.165333333333333,5e-05,7.800000000000001,0.0,0.0,2026-01-12T10:20:25.317653
2,78,10.214666666666668,5e-05,7.9,0.0,0.0,2026-01-12T10:20:25.318064
2,79,10.264,5e-05,8.0,0.0,0.0,2026-01-12T10:20:25.318438
2,80,9.813333333333334,5e-05,8.1,0.0,0.0,2026-01-12T10:20:25.318819
2,81,9.862666666666668,5e-05,8.200000000000001,0.0,0.0,2026-01-12T10:20:25.319199
2,82,9.911999999999999,5e-05,8.3,0.0,0.0,2026-01-12T10:20:25.321246
2,83,9.961333333333334,5e-05,8.4,0.0,0.0,2026-01-12T10:20:25.322354
2,84,10.010666666666665,5e-05,8.5,0.0,0.0,2026-01-12T10:20:25.322752
2,85,10.06,5e-05,8.6,0.0,0.0,2026-01-12T10:20:25.324699
2,86,10.109333333333334,5e-05,8.700000000000001,0.0,0.0,2026-01-12T10:20:25.325099
2,87,10.158666666666667,5e-05,8.8,0.0,0.0,2026-01-12T10:20:25.325475
2,88,10.208,5e-05,8.9,0.0,0.0,2026-01-12T10:20:25.325842
2,89,10.257333333333333,5e-05,9.0,0.0,0.0,2026-01-12T10:20:25.326222
2,90,9.806666666666667,5e-05,9.1,0.0,0.0,2026-01-12T10:20:25.327117
2,91,9.856000000000002,5e-05,9.200000000000001,0.0,0.0,2026-01-12T10:20:25.328478
2,92,9.905333333333333,5e-05,9.3,0.0,0.0,2026-01-12T10:20:25.328880
2,93,9.954666666666668,5e-05,9.4,0.0,0.0,2026-01-12T10:20:25.329243
2,94,10.004,5e-05,9.5,0.0,0.0,2026-01-12T10:20:25.329619
2,95,10.053333333333333,5e-05,9.600000000000001,0.0,0.0,2026-01-12T10:20:25.329989
2,96,10.102666666666668,5e-05,9.700000000000001,0.0,0.0,2026-01-12T10:20:25.330894
2,97,10.152,5e-05,9.8,0.0,0.0,2026-01-12T10:20:25.331648
2,98,10.201333333333332,5e-05,9.9,0.0,0.0,2026-01-12T10:20:25.332724
2,99,10.250666666666666,5e-05,10.0,0.0,0.0,2026-01-12T10:20:25.333955
3,0,9.8,5e-05,0.1,0.0,0.0,2026-01-12T10:20:25.335231
3,1,9.849333333333334,5e-05,0.2,0.0,0.0,2026-01-12T10:20:25.336020
3,2,9.898666666666665,5e-05,0.30000000000000004,0.0,0.0,2026-01-12T10:20:25.336734
